"X","word_freq_make","word_freq_address","word_freq_all","word_freq_3d","word_freq_our","word_freq_over","word_freq_remove","word_freq_internet","word_freq_order","word_freq_mail","word_freq_receive","word_freq_will","word_freq_people","word_freq_report","word_freq_addresses","word_freq_free","word_freq_business","word_freq_email","word_freq_you","word_freq_credit","word_freq_your","word_freq_font","word_freq_000","word_freq_money","word_freq_hp","word_freq_hpl","word_freq_george","word_freq_650","word_freq_lab","word_freq_labs","word_freq_telnet","word_freq_857","word_freq_data","word_freq_415","word_freq_85","word_freq_technology","word_freq_1999","word_freq_parts","word_freq_pm","word_freq_direct","word_freq_cs","word_freq_meeting","word_freq_original","word_freq_project","word_freq_re","word_freq_edu","word_freq_table","word_freq_conference","char_freq_.","char_freq_..1","char_freq_..2","char_freq_..3","char_freq_..4","char_freq_..5","capital_run_length_average","capital_run_length_longest","capital_run_length_total","classes"
2.63905732961526,0.29266961396282,0.858661619037519,0,0,0,0,0,0,0.29266961396282,0.993251773010283,0,0,0,0,0,0,0,0,0.993251773010283,0,0.29266961396282,0,0,0,0.858661619037519,0.518793793415168,0.703097511413113,0.29266961396282,0.29266961396282,0.29266961396282,0.29266961396282,0.29266961396282,0,0.29266961396282,0.29266961396282,0.29266961396282,0.29266961396282,0,0.29266961396282,0.29266961396282,0,0,0.29266961396282,0,0.29266961396282,0,0,0,0,0.218331994316988,0,0,0,0,0.991769193050061,2.63905732961526,4.72738781871234,-0.81149224869257
2.70805020110221,0,0,0.683096844706444,0.398776119957368,0,0,0.398776119957368,0,0,0.683096844706444,0,0.683096844706444,0,0,0,1.37118072330984,0,0,0.904218150639886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398776119957368,0,0,0,0.144965770250186,0,0,0.621651178854875,0,0,2.57626965580197,5.60947179518496,6.3491389913798,1.23189586849964
2.77258872223978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29746314741327,1.84530023615608,0.845868267577609,0.845868267577609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.530039842689795,0,0.38253760346446,2.32238772029023,3.85014760171006,4.53259949315326,1.23189586849964
2.83321334405622,0,0,0,0,1.24126858906963,0,0,0,0,0.802001585472027,0,0,0,0,0,0,0,0,1.24126858906963,0,0.802001585472027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24126858906963,0,0,0,0,0.219135529916671,0,0,0,0,0,0.772882148578799,1.38629436111989,2.70805020110221,-0.81149224869257
2.89037175789616,0,0,0,0,0,0,0,0,0,0,0,1.4655675420144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4655675420144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4655675420144,0,0,1.4655675420144,0,0,0,0,0,0,0,0,0,0.832909122935104,1.6094379124341,2.63905732961526,-0.81149224869257
2.94443897916644,0,0.2390169004705,0,0,0,0,0,0,0,0.2390169004705,0,0,0,0,0,0,0,0,1.07840958135059,0,0,2.23323501485925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44220199305819,0,0,0.0468835858988505,0,0.393392526873895,1.917216686585,3.78418963391826,6.02344759296103,-0.81149224869257
2.99573227355399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04452243772342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,1.79175946922805,-0.81149224869257
3.04452243772342,0,0,0,0,0,0,0,0,0,0,0,0,0.73716406597672,0,0,0,0,0,1.16002091679675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73716406597672,0,0,0,0,0,0,0,0,1.45954482285948,3.87120101090789,4.34380542185368,-0.81149224869257
3.09104245335832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85629799036563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333611004340181,0,0.333611004340181,1.26214736837701,2.39789527279837,3.66356164612965,-0.81149224869257
3.13549421592915,0.708035793053696,0,0,0,0.708035793053696,0,0,0,0,0,0,0,0,0,0,0,0,0,0.708035793053696,0,0.708035793053696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40854497005471,0,0,0,0,0,0,0,0.169742774587095,0,0.314810739840034,0,0,1.18692836971668,2.484906649788,3.73766961828337,-0.81149224869257
3.17805383034795,0,0,0.182321556793955,0,0.182321556793955,0,0,0,0,0.587786664902119,0,0.693147180559945,0,0,0,0,0,0,0.182321556793955,0,0.182321556793955,0,0,0,0.8754687373539,0.955511445027436,0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0,0.182321556793955,0.336472236621213,0.182321556793955,0.693147180559945,0,0.182321556793955,0.182321556793955,0,0,0.182321556793955,0.587786664902119,0,0,0,0.182321556793955,0,0.35697489894773,0.0295588022415444,0,0,0,1.30914330193148,3.93182563272433,5.84932477994686,-0.81149224869257
3.2188758248682,0.678033542749897,0,0,0,0.392042087776024,0,0,0,0,0,0,0,0,0,0,0.392042087776024,0,0,1.22964055107451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392042087776024,0,0,0.392042087776024,0.678033542749897,0,0,0,0.139761942375159,0,0,0,0.0723206615796261,1.47407627450342,3.09104245335832,5.11198778835654,-0.81149224869257
3.25809653802148,0.0676586484738149,0,0.0676586484738149,0,0,0.0676586484738149,0,0,0,0,0.131028262406404,0.712949807856125,0.131028262406404,0.0676586484738149,0,0,0.418710334858185,0,0,0,0,0,0.198850858745165,0,1.17248213723457,0.0676586484738149,0,0,0,0,0,0,0,0,0,0.198850858745165,0.131028262406404,0,0.0676586484738149,0,0,0,0.0676586484738149,0,0,0,0,0,0.105260510657493,0.140631129739746,0.00995033085316809,0,0.0198026272961797,0,1.17865499634165,3.2188758248682,6.58063913728495,-0.81149224869257
3.29583686600433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.828551817566148,0,0.494696241836107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.743364896720563,1.38629436111989,3.49650756146648,1.23189586849964
3.3322045101752,0,0,0,0,0.412109650826833,0,0,0,0,0,0,1.40854497005471,0,0.708035793053696,0,0,0.412109650826833,0,0,0,0,0,0,0,0.708035793053696,0.412109650826833,0,0,0,0.412109650826833,0,0,1.11841491596429,0,0,0,0,0,0,0,0,0,0,1.27256559579155,0,0,0,0,0,0,0,0,0,0,0.950112280349666,1.94591014905531,4.53259949315326,-0.81149224869257
3.36729582998647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04452243772342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46626014275777,2.19722457733622,2.39789527279837,-0.81149224869257
3.40119738166216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39376637595859,0,0,0,0,0,0,0,1.39376637595859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39376637595859,0,0,0,0,0,0,0,0,0,0.820660500858905,1.6094379124341,2.70805020110221,-0.81149224869257
3.43398720448515,0.912282710476616,0,0,0,0,0,0,0,0,0,0,0.912282710476616,0,0,0,0,0,0,1.69927861643389,0,0.912282710476616,0,0,0,0,0.912282710476616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.912282710476616,0,0,0,0,0,0,0,0,0,0,1.07602578999531,2.19722457733622,3.40119738166216,-0.81149224869257
3.46573590279973,0,0,0,0,0,0,0,0,0.647103242058539,0,0,0,0,0,0,0,0,0,0.647103242058539,0,1.32175583998232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131905070879939,0,0.449162963373884,0,0,1.3609765531356,3.36729582998647,4.47733681447821,1.23189586849964
3.49650756146648,0.122217632724249,0,0.122217632724249,0,0.2390169004705,0.2390169004705,0,0,0,0,0,0.343589704390077,0.2390169004705,0,0,0,0,0,0.810930216216329,0,0.2390169004705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122217632724249,0,0,0,0,0,0.2390169004705,0.122217632724249,0,0,0,0.257738196078709,0,0.414755155015257,0,0,0.879211723632734,2.89037175789616,5.15329159449778,-0.81149224869257
3.52636052461616,0,0,0.837247524533702,0,0,0,0,0.837247524533702,0,0,0,0,0,0,0,0,0,0,1.59736533119983,0,0,0,0,0,0,0,0,0.837247524533702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.837247524533702,0,0,0,0,0.246078522596706,0,0.130150684465045,0,0,1.14103300455206,2.77258872223978,3.91202300542815,-0.81149224869257
3.55534806148941,0,0.29266961396282,0.518793793415168,0,0,0,0.29266961396282,0,0,0.29266961396282,0,0,0,0,0.29266961396282,0.518793793415168,0,0.86288995514704,0.708035793053696,0,0.708035793053696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0898407039997895,0,0,0,0,1.41851950841463,2.63905732961526,4.78749174278205,1.23189586849964
3.58351893845611,0,0,0,0,0,0,0,0.582215619852664,0,0,0,0.582215619852664,0,0,0,0,0,0,0.3293037471426,0,0,0,0,0,0,0,0,0,0.3293037471426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.836814530372358,2.19722457733622,4.02535169073515,-0.81149224869257
3.61091791264422,0,0,0,0,0,0,0,0,0,0,0,0.494696241836107,0,0,0,0,0,0,0.824175442966349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07158361628019,0,1.07158361628019,0,1.07158361628019,0,1.07158361628019,0,1.07158361628019,1.07158361628019,0,0,0.332177312338332,0.093490343087339,0.258510695151501,0,0,0,1.03425152950772,2.63905732961526,4.68213122712422,-0.81149224869257
3.63758615972639,0,2.35327820730956,0,0,0,0,0,0,0,1.7509374747078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7509374747078,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,2.39789527279837,-0.81149224869257
3.66356164612965,0.548121408509688,0,0.307484699747961,0,0.307484699747961,0.307484699747961,0.73716406597672,0,0,0,0,0.307484699747961,0,0,0,0.307484699747961,1.04027671165515,0.548121408509688,1.26976054486394,0,0.73716406597672,0,0.307484699747961,0.73716406597672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16805358499625,0,0.355574338494699,0.059211859631846,0,1.69009581545155,5.26269018890489,5.72358510195238,1.23189586849964
3.68887945411394,0.157003748809665,0,0.0769610411361284,0,0.357674444271816,0.0769610411361284,0.0769610411361284,0.357674444271816,0.0769610411361284,0.0769610411361284,0,0.470003629245736,0.157003748809665,0.157003748809665,0,0,0.157003748809665,0.0769610411361284,0.78845736036427,0,1.42069578783722,0,0.29266961396282,0.0769610411361284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0815799869924228,0.0276151670329734,0.0880108773227134,0.0139029051689914,0,1.64093657949347,3.89182029811063,7.03966034986208,1.23189586849964
3.71357206670431,0,0,0,0,0,0,0,0,0,0,0,1.98100146886658,0,0,0,0,0,0,2.60268968544438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,1.09861228866811,1.23189586849964
3.73766961828337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.90359895098359,1.34807314829969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.810930216216329,1.09861228866811,2.39789527279837,-0.81149224869257
3.76120011569356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1621729392773,2.1621729392773,0,0,0,0.573800422927379,0,0,0,0,0.693147180559945,0.693147180559945,1.79175946922805,-0.81149224869257
3.78418963391826,0,0,0,0,0,0,0,0,0.641853886172395,0,0,0,0,0,0,0,0,0,0.641853886172395,0,1.52605630349505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130150684465045,0,0.44404459007564,0,0,1.3609765531356,3.36729582998647,4.47733681447821,1.23189586849964
3.80666248977032,0,0.254642218373581,0.542324290825362,0,0.254642218373581,0,0.131028262406404,0,0,0.357674444271816,0.254642218373581,0,0.131028262406404,0,0.131028262406404,0.131028262406404,0,0.542324290825362,0.457424847038875,0.131028262406404,0.357674444271816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131028262406404,0,0,0,0,0.131028262406404,0,0,0,0,0,0,0.623261053095779,0.0227394869694893,0.0449733656427312,1.81368402664385,4.89034912822175,6.90975328164481,1.23189586849964
3.8286413964891,0,0.518793793415168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11841491596429,0,0,0,0,0,1.11841491596429,0.86288995514704,0.86288995514704,0.518793793415168,0.518793793415168,0.518793793415168,0.518793793415168,0.518793793415168,0,0.518793793415168,0.518793793415168,0.518793793415168,0.518793793415168,0,0,0.518793793415168,0,0,0.518793793415168,0,0.518793793415168,0.518793793415168,0,0,0,0.195566783543975,0.102556588325092,0.195566783543975,0,0.102556588325092,1.32282193816432,3.25809653802148,5.06259503302697,-0.81149224869257
3.85014760171006,0,0,0,0,0,0,0,0,0,0,0,0.636576829071551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.636576829071551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.948951514113703,2.19722457733622,3.66356164612965,-0.81149224869257
3.87120101090789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64093657949347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64093657949347,0,0,0,0,0,0,0,0,0,0.847154993039293,1.6094379124341,2.56494935746154,-0.81149224869257
3.89182029811063,0,0,0.542324290825362,0,1.36353737399727,0,0.542324290825362,0,0,0,0,0,0,0,0,0.896088024556636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.542324290825362,0,0,0,0,0,0,0,0,0,0,0.316998126785834,0,0.116893751471499,0.116893751471499,0,1.02281057525183,2.56494935746154,4.74493212836325,1.23189586849964
3.91202300542815,1.6752256529721,0,0,0,0,0,0,0,0,0,0,1.6752256529721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01160091167848,1.6094379124341,2.70805020110221,-0.81149224869257
3.93182563272433,0.300104592450338,0,0.300104592450338,0,0,0,0,0,0,0,0,0.300104592450338,0,0,0,0,0,0,0.883767540168595,0,0.536493370514568,0,0,0,0,0,0.300104592450338,0,0,0,0,0,0.300104592450338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.829424798852493,1.6094379124341,4.44265125649032,-0.81149224869257
3.95124371858143,0,0,0.587786664902119,0,0,0,0,0,0,0,0,0.587786664902119,0,0,0,0,0,0,1.75785791755237,0,0.955511445027436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.587786664902119,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,2.484906649788,-0.81149224869257
3.97029191355212,0,0.246860077931526,0.609765571620894,0,0.246860077931526,0,0.131028262406404,0,0,0.350656871613169,0.131028262406404,0,0.131028262406404,0,0.131028262406404,0.131028262406404,0,0.53062825106217,0.350656871613169,0.131028262406404,0.609765571620894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131028262406404,0,0,0,0,0,0,0,0,0,0,0,0.459321780898875,0,0.0648509723196163,1.8586389980676,4.89034912822175,6.89972310728487,1.23189586849964
3.98898404656427,0,0,0,0,0.506817602368452,0,0,0,0,0,0,0.506817602368452,0,0,0,0,0.506817602368452,0,1.4655675420144,0,0,0,0,0,0.506817602368452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.506817602368452,0,0,0,0,0,0.226338442210729,0,0,0,0,0.899348011143843,2.07944154167984,3.58351893845611,-0.81149224869257
4.00733318523247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00063188030791,1.49065437644413,0,0,0,0,0,0,0,0,0,0,1.00063188030791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.959733289716992,2.07944154167984,3.40119738166216,-0.81149224869257
4.02535169073515,0.806475865866949,0.343589704390077,0.806475865866949,0,0,0,0,0,0,0,0,0.343589704390077,0,0,0,0.343589704390077,0,0.598836501088704,1.55392520250384,0,0.806475865866949,0,0,0.343589704390077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343589704390077,0,0,0,0,0.0657877405380032,0,0.392042087776024,0.437609561434732,0,1.42695634283878,2.99573227355399,4.74493212836325,1.23189586849964
4.04305126783455,0,0,0,0,0,0,0,0,0,1.83418018511201,0,1.83418018511201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.668854487990901,0,0,1.43508452528932,2.56494935746154,2.83321334405622,-0.81149224869257
4.06044301054642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,1.79175946922805,2.19722457733622,-0.81149224869257
4.07753744390572,0.357674444271816,0,0.837247524533702,0,0,0.357674444271816,0,0,0,0,0,0,0.625938430866495,0,0,0,0,0,0.625938430866495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.357674444271816,0,0,0,0,0,0,0,0,1.14326692920854,3.87120101090789,4.70048036579242,-0.81149224869257
4.0943445622221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.683096844706444,0,1.08518926833597,0,0,0,0,0,0,0,0,0,0,0,0.683096844706444,0,0,0,0,0,0,0,0,0,0,1.08518926833597,0,0.683096844706444,0,0,0,0,0,0,0,0,1.09861228866811,2.63905732961526,3.76120011569356,-0.81149224869257
4.11087386417331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23323501485925,0,0,0,0,0,0,0,0,0,1.84577405753429,2.94443897916644,3.49650756146648,-0.81149224869257
4.12713438504509,0,0,0,0,0,0,0,0,0,0,0,0.727548607277278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.727548607277278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195566783543975,0,0.195566783543975,0,0.195566783543975,1.15246896145882,1.94591014905531,3.68887945411394,-0.81149224869257
4.14313472639153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.845868267577609,0,0.845868267577609,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191446464570955,0,0,0.191446464570955,0,0,0.867100487683383,1.6094379124341,3.40119738166216,-0.81149224869257
4.15888308335967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04452243772342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,1.79175946922805,-0.81149224869257
4.17438726989564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27109442590267,1.6752256529721,1.6752256529721,1.6752256529721,1.6752256529721,1.6752256529721,1.6752256529721,1.6752256529721,0,1.6752256529721,1.6752256529721,1.6752256529721,0,0,0,1.6752256529721,0,0,0,0,0,0,0,0,0,0.747161768866183,0,0,0,0,1.41098697371026,2.484906649788,3.46573590279973,-0.81149224869257
4.18965474202643,0,0,0.29266961396282,0,0.29266961396282,0,0,0,0,0,0,0.29266961396282,0.29266961396282,0,0,0,0,0,0.29266961396282,0,0.29266961396282,0,0,0,0.29266961396282,0.524728528934982,0,0,0,0,0,0,0,0,0,0.29266961396282,0.712949807856125,0,0,0,0,0,0.29266961396282,0,0,0,0,0,0,0.138891998866619,0,0,0,0,1.20896034583698,2.70805020110221,5.24174701505964,-0.81149224869257
